,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,result
156990,-1.00061051985933,3.34685000184439,-5.53449117133595,6.83580203854396,-0.299803293657807,0.0959512989990878,-2.44041927394713,1.28630119597073,-2.7664382829404,-4.45800770078481,4.69653339192897,-8.76211333956078,0.985826601093264,-7.32027202211023,-1.06384045772504,-3.37112471078725,-4.25115786762875,-0.43005729986925,1.80401333906519,1.18981379228675,0.439756764345897,-0.694099203587273,0.299660329499667,-0.657600627722995,0.101647558980344,0.430457439169415,0.824685450418745,0.326952273050223,186.13,1
75162,-1.40192876648356,0.863524855084079,0.90169046195768,0.148267893563205,0.824490289613523,0.612214216387834,-0.15289488476425,0.6768139335564,-0.998673387025056,-0.128932195803422,0.410321503187329,0.764004293226887,1.05069361010486,0.51269776058606,1.04477299956451,0.203569615074594,-0.335061579954276,0.194535792173897,1.48774450008491,0.182952214843554,-0.199664552873648,-0.654493567839125,-0.433220565143812,-1.30449087076215,0.124711432800424,0.37395119167589,0.132415868789161,-0.0979348062066687,0.89,0
118787,0.997185464253152,-0.399074198850745,1.11436713165225,0.651039267987189,-0.322232216875094,1.72126946846159,-0.995720236559146,0.700660406718112,0.986509153384273,-0.41659484827691,0.143625372082402,0.557481113468323,-0.514412549109354,-0.190648868630138,1.34218853563361,-1.08079053750885,1.05723120557996,-2.12101195810883,-1.58773424179916,-0.271134441819951,0.0214230481379679,0.386756412364178,0.16623355398732,-0.927113937833662,-0.0761100012388863,0.446750885677063,0.085414600503723,0.0112930583364149,7.49,0
14425,-0.544695387433037,1.23790919927379,0.648816151750001,0.247713890900225,0.741002319725842,-1.10945953185961,0.928377781661147,-0.19582726421534,-0.74172019395843,-0.941699035430525,0.509492883532702,0.0713706170371215,0.285646208641563,-1.17457477340075,0.849191434176832,-0.0919885622491584,1.1798997270637,-0.298293975714134,-0.635792618622413,-0.0761495449890695,0.0524802202362262,0.19861914986534,-0.135704671168889,0.327227833789341,-0.412125284890132,0.257487496636514,0.0116754363398568,0.165153999228305,0.76,0
150644,-3.82193880087939,5.66724730913206,-9.24496345774236,8.24614693395311,-4.36828608664298,-3.45073451820581,-8.42737802930292,2.30560850484611,-5.33807918394682,-12.0111608836062,8.62125508140256,-18.6837146333443,-0.962073428413392,-15.2976561861343,-2.41413212341002,-12.105602245184,-21.3381950868483,-8.04543571561822,0.15601503277122,1.11524688892983,1.99051970513882,0.0833533215963405,-0.0622635530228708,0.390187802079359,0.329883884451897,0.0980170825531413,1.86957016296191,1.00084956292018,75.86,1
15506,-21.8854339051741,12.9305051249875,-24.098871851647,6.20331419234722,-16.4660991227874,-4.45984212550286,-16.519835984614,14.5355647151916,-3.89702188761405,-8.6507583293562,5.3754339072439,-7.56721354069937,0.461807829323489,-7.82789139878016,-0.0228148529460228,-6.57804150255676,-13.0024594617382,-4.88446723880536,1.10435473489394,1.6119982189969,1.76223176917351,-1.57905510076487,-0.951042744820554,0.13456529188962,1.50711039768212,-0.222670856855594,1.52765527810284,0.453698638993223,99.99,1
192382,0.753356012421118,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.31659594586445,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.0205789709702,0.309601855257659,-2.61776696028245,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.187696850240103,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2.0,1
128367,-0.442610805744332,1.45866114595638,1.1037747467757,2.26610770084971,0.881528278366349,-0.721717495998107,1.10920294384371,-0.328698584462169,-1.80227623068185,0.607606924656378,-0.433110397310348,0.284176227704101,1.32422940536785,0.178882101467547,0.16441289408456,-0.118919513730715,-0.322868984862533,-0.414268420483042,-0.0858962910441337,0.0105016123987426,0.141763174952608,0.429797588789736,-0.210464422072738,0.443680160557959,-0.224681544343099,0.0392600022990739,0.0216807153498527,0.153089666431173,4.56,0
251562,-0.0552672712651063,0.398448780493569,-0.675387114825867,-1.45608206994728,1.32352871083797,-1.14959049836151,0.945604695161831,-0.23952991091068,0.107156767761809,-0.500158856846052,0.151525519024393,0.851916873693999,0.291233380148968,0.399146738229742,-1.33416205689707,0.557071358359547,-1.64156751992868,0.611976612283599,-1.25676798813594,-0.366636640011023,0.552241018700615,1.59919594888348,0.0144746183104345,-0.460393236718087,-1.45192013078475,-0.65331214675046,0.173766857480241,0.379809456559549,1.0,0
41569,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,0.562322111872781,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.784223284478966,-10.7163393018774,0.656516978131348,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412337,2.66129069804724,-0.508619933518595,-0.401656629278738,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1
44270,-20.9069081014654,9.84315322329519,-19.947726046163,6.15578864849515,-15.142013159868,-2.239565648142,-21.2344631540976,1.15179506554623,-8.73967037069304,-18.2711681738888,4.67734929657245,-9.58356643737056,1.03516582361622,-8.19969002891841,-0.32651888245129,-8.37643882097816,-18.4854603221489,-7.58997395860914,1.1266403652792,0.396654845079575,-1.97719619445615,0.652931885295435,-0.519776859411322,0.541701730134149,-0.0538607606750096,0.112670774311131,-3.76537100922261,-1.07123831223447,1.0,1
15539,-22.5616992591298,13.2089042844176,-24.6438187771226,6.23253182330679,-16.905611362323,-4.49743871970001,-16.8101841919321,14.9551067734604,-3.87129682308601,-8.58126551626339,5.25698760960799,-7.39361499215009,0.538800829120431,-7.57755201800709,-0.030725531904052,-6.45478323655342,-12.8456565242928,-4.86591773720169,1.06244185030067,1.62144422472126,1.76598663639159,-1.6355166467436,-0.998316503452087,0.138972227361725,1.55935014018173,-0.22212451669,1.5044246600224,0.445919826109776,99.99,1
182921,-0.599043695965988,1.09301211145765,1.12600400291666,2.71169606415083,0.960713163083312,0.605570703514617,1.1730963996232,0.14867210474328,-1.75293496686792,0.666195721396365,-0.377829703979406,-0.152196587014528,-0.632744795471438,0.16723694929024,-2.60528355895901,0.741895311504017,-0.94743689456923,0.308741776060418,-1.07472062294557,-0.0626292562562613,0.232353868457334,0.572510533278088,-0.187859256613669,-0.357020859747339,0.058796792209548,0.0535098141554987,0.0853699112057101,0.146560439612316,75.1,0
93424,-1.34804164426498,2.52282067569291,-0.782432259389823,4.08304665188122,-0.662280329645865,-0.598775712530929,-1.94355185121781,-0.329578950885032,-1.85327422572214,-3.16213595485783,1.53319383793753,-4.63512694781183,-1.11357273401976,-6.4358707376348,-0.293191947937035,-2.84993079536978,-3.65425828769231,-1.18303413658687,0.831623853010765,0.348896285038196,1.07987140816824,-0.352026410347836,-0.218357652796912,0.125865683985355,-0.0741801756408069,0.17911552652805,0.612579819202836,0.234206089600607,1.0,1
138953,-8.06147193175279,4.73253560335087,-6.64037844664359,1.0581456159603,-3.84064269287687,0.684718222208598,-4.59114924811958,-2.83234263008699,-0.830841299820548,-0.286858154855783,-3.05144089901402,2.22766923500298,1.24646327395318,3.70625656466741,0.431177251937702,1.45735061046244,1.27299721151479,0.559870511527298,0.161523386313442,0.963881998086633,-0.897075951172111,0.132315528432307,-0.0204711487797638,-0.985227019479586,-0.133485116160675,-0.342556688208239,0.260046136543909,0.0127494184645409,99.99,0
276864,-1.37442438802593,2.79318461104641,-4.34657205544607,2.40073141993213,-1.68843271426041,0.111136092520939,-0.922037621262745,-2.14992997529601,-2.02747375610927,-4.39084192218279,1.24195817554592,-3.91052150018815,-1.22563629923953,-4.69799687128777,0.676108304106939,-2.07706554161602,-2.68352089790884,-0.525949332550218,0.42234244481934,0.650195855719888,-0.870778521555015,0.50484915999462,0.13799426850986,0.36827456897565,0.103136654803567,-0.414208828090744,0.454981584858352,0.0967109642319915,349.08,1
234633,1.26132423719507,2.72680028914035,-5.43501891203698,5.34275900861121,1.44704301840055,-1.44258408548501,-0.898701853990691,0.123061977888509,-2.74849590498127,-3.20243612238872,1.99136063471588,-3.98641621648026,0.577206841836268,-8.48579450596077,-0.794782274727006,-0.66613426737281,-1.37262938444618,-0.10431295585569,-1.46691055321726,0.313331634515096,0.209086136071647,-0.425937610932652,-0.154439525696635,-0.0188195044268996,0.632233951218357,0.192921615175897,0.468180887290157,0.280486470872693,1.59,1
178208,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,-4.98957980058454,-1.20014396478769,-7.6740599401754,4.12576101681016,-5.31577802250603,-4.89115620289902,4.22041859352387,-6.40830067684822,1.32800326739361,-5.853545070898,-0.928337066900246,-7.08579817642873,-12.62385610867,-4.74522383798077,2.79789150183086,-0.505607961764415,1.77502979034156,1.26644115239936,-0.199409588840669,0.0149600028407991,-1.90822653976519e-05,0.544209892335915,-1.16756581297999,-1.20635432583345,45.51,1
17317,-27.84818067198,15.5981926625554,-28.923755945104,6.41844174657532,-20.346228155413,-4.82820246578157,-19.2108964179086,18.329405525597,-3.66873493861418,-8.00915938639777,4.30309581759563,-6.00866000668561,1.1389688287939,-5.58044712038062,-0.11073711578577,-5.49107326163426,-11.5885435992809,-4.71542017123115,0.734573493016404,1.69785626318366,1.8021491336386,-2.06293427611466,-1.26984343615924,0.165409188492223,1.99949911253199,-0.211058522431997,1.32480949279508,0.388090177732107,99.99,1
150661,-6.18585747765758,7.10298492227346,-13.0304552638937,8.01082339822486,-7.88523736131971,-3.97454999359808,-12.2296077786617,4.9712317023058,-4.24830701294998,-12.9654812039222,8.68830799242781,-17.1829184301947,0.0695769150313325,-14.1161560074304,0.959031717400206,-12.3753337375636,-18.716764511809,-6.52201457322122,3.51795494036344,0.483930108481186,2.50277241039945,0.481691289576756,0.480957977547458,0.360318638811951,-0.293354295977635,-0.199193157971208,-0.203917328209747,0.398927185850218,44.9,1
26802,0.539275913891047,1.5548897630737,-2.06618033324968,3.24161746276725,0.184735711234243,0.0283295594064726,-1.51552137985061,0.537035374444064,-1.99984603560986,-2.13317644293659,2.75617194535395,-2.24286436771513,0.615204246860345,-4.65280380668112,0.222163815521883,-0.775666019840941,-3.21861825150599,-0.370992501046414,-0.686196723569762,0.302734578907132,0.371773459120687,0.111954592156869,-0.305225078771695,-1.05383526243402,0.77117490696746,0.240878213732036,0.418434531995645,0.232169715166482,19.02,1
14211,-17.2751911945397,10.8196653713117,-20.3638859739149,6.04661174671427,-13.4650333517322,-4.16664724489873,-14.4094479851747,11.5807967244857,-4.07385571204177,-9.15336803834587,6.21088301172371,-8.77857203246194,-0.0613674966661798,-9.57466229922106,0.0492885399107771,-7.41848727872681,-14.1027718764864,-5.01642333521081,1.39031436050276,1.54497046707519,1.7298040916597,-1.20809608165502,-0.726839224163999,0.112539673508366,1.11919347248491,-0.233188990129274,1.68406299250578,0.503739738280361,99.99,1
230476,-0.0997238993578782,2.79541433019956,-6.42385558221477,3.24751301512342,-1.6322902693315,-2.76666493059313,-2.31222288290759,0.961014122482514,-1.89600096481329,-4.91934829935247,3.05365441815753,-5.29781140208753,-1.46602972848647,-7.03588005080407,1.99713237234969,-3.83618852542499,-2.51518280017187,-0.864578711859257,2.32892697361116,0.340898315660141,0.647714388377444,0.126575864283858,0.203953480088146,0.0084949976311171,-0.174501150725926,0.575294798178312,0.152875890788003,-0.0981728103598323,94.82,1
108258,0.196706751987779,1.18975728641634,0.704882217511495,2.89138777331251,0.0455553693851548,1.24573045976205,-1.19871420021049,-2.42161641083942,-1.23208864617238,0.324238886093679,-1.27393508028395,-0.868686295319925,-1.18194465496857,1.0275841718551,1.68813234484864,0.256215978185418,0.120608339589106,-0.0523460171330233,0.329826631850516,0.646616407050903,-1.32813178943378,0.189310618105111,-0.005524183595721,-0.814707739467747,0.400924279960331,0.286281378755055,0.135214945600326,0.257314769060283,0.76,1
161488,1.71141057286183,-0.958371353586178,-0.587781976350108,0.247882406689811,-0.810429083631516,-0.24932294064309,-0.546908743487164,0.0597455604552038,0.928759660050447,0.184679671166752,0.494304596824096,0.449960730456406,-0.539160234054716,0.271202112538812,0.294043777038384,0.873126220205809,-0.962156114188987,0.773228404312359,-0.0098033873417492,0.084969995716884,0.287439994423462,0.577000506024392,0.0222069279582865,-0.294970696477015,-0.415785067189153,0.63907280656651,-0.0717050456180279,-0.0382171245026513,151.4,0
96994,0.286302363835244,1.39934474808556,-1.68250270884931,3.86437703955242,-1.18537340204974,-0.341732013808781,-2.53938012266357,0.768378375007388,-1.54788162780199,-2.65971794652165,2.6215881261205,-3.46236188507757,-1.05430017332918,-4.95582330430277,-1.40027445820489,-2.33994291742419,-5.19779447735003,-1.34281449785555,0.288846910516582,0.270360155086889,0.352456413618901,-0.243677652080658,-0.194078546536702,-0.172201087463232,0.742237197555102,0.127789797006944,0.569730790365159,0.291205858831994,7.53,1
177195,-1.07381997038354,0.415616496914758,-2.2739767978925,1.53684419661661,-0.758696869170268,-1.67038051440345,-2.37713981352061,0.0903704457603509,0.0048472639499715,-2.77674714436829,1.42841254547618,-4.48267863575862,-0.709519384951049,-4.61013844047447,0.621338168687942,-4.60271264488365,-7.52418833345318,-2.55710412229741,1.31912362938259,0.22705062109278,0.535541841818562,0.863591564127184,0.45074251609585,-0.144227844430684,-0.20560879925391,-0.539072772653385,0.503418437647693,-0.237807129664846,11.0,1
6903,-2.53585211738111,5.79364414692454,-7.61846283574893,6.39582974649419,-0.0652101046678037,-3.13637196409103,-3.10455736262141,1.82323263760971,-3.87865758023391,-7.29780335001461,7.07166913682445,-10.001046368327,-0.207934540884304,-10.8606980453666,-1.69082504118249,-2.36085672411086,-2.76009701528795,0.29810341564323,-1.38555780172735,0.408704184487524,0.716719907055995,-0.448059938458541,-0.402406878680357,-0.288835222564699,1.01175223958707,0.425964621387216,0.413139555823146,0.308204656968305,1.0,1
8842,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.55675807549758,-1.54942028904253,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.65359434741365,-10.2467554066001,-4.19106626655491,0.991486122257293,-0.158970548660611,0.573898081112651,-0.0801627753981571,0.318407817148194,-0.245862202650853,0.338238431564141,0.0322706213908033,-1.50845793363219,0.608074682590101,0.0,1
263274,-0.644277679025173,5.00235242592827,-8.25273876012125,7.75691471173633,-0.21626731754316,-2.75149611755953,-3.3588573150418,1.40626809118347,-4.40385171690245,-5.94563397292191,4.47590467269415,-7.60726146360792,-0.160723119948911,-13.0107493697978,1.09438181918719,-2.86403911817187,-2.87134152887014,-0.180613560248759,0.647708880496559,0.816557858909547,0.587727519791778,-0.605759173274255,0.0337455457845425,-0.756169511485339,-0.0081716252537439,0.532772006004636,0.663969504849476,0.192066835389178,0.77,1
141258,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,1.33882463362261,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.314619967520224,-12.9914655817567,-0.136358931959623,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.319917292909547,-0.405859088093617,0.906802159957716,1.16578389011737,1.37449533233535,0.729889341911333,0.0,1
64460,-11.2054613927303,7.91463349246877,-13.9877516388388,4.33334117975523,-8.48496952268505,-3.50656117309394,-8.93524303241605,7.70444915069923,-2.33658417970129,-5.92735916911943,2.47040101557896,-5.7885170305197,-0.391939257057427,-6.52746224116063,0.899859362283244,-3.84729284231041,-6.70063744821132,-2.49261610727828,0.469554313978012,0.860911741764656,0.942593331002491,-0.987848114682141,-0.279446305433771,-0.0272992246723051,0.644344195524188,-0.263077923082484,1.08402252771111,0.211933356664813,99.99,1
187126,2.04820447064919,-0.135551019785426,-1.62381170813405,0.158685625746681,0.49382505062706,-0.352238510112374,0.133142444141789,-0.215572478538064,0.102222708217155,0.344906789250205,0.199128701017064,0.918503192436758,0.934727132999262,0.401969617130177,-0.0708292750105977,0.515736883880639,-1.18925042668265,0.560559992320026,0.312792007262126,-0.0744515433145355,0.244785925924286,0.785045739011372,-0.135667280256307,-0.954231117270177,0.228719661586929,0.536831190679075,-0.0690077158380926,-0.0789924097830833,30.2,0
145800,-0.41982017420894,-1.15597800832635,-2.09251550244986,2.78675032975706,0.736296592040403,-0.167291965690249,1.60002746290919,-0.117426851332358,-0.796953814299879,-0.133950251206468,1.03303201224459,-0.284367998317494,-1.20827980965211,-0.429211904447448,0.248945360461687,-0.928921529997167,1.67998551904683,1.31533886586358,2.22616065557659,1.27535802653094,0.48063971759843,0.533516931196614,1.28464540597639,0.516131270391061,-0.60294109971583,-0.305023689896282,-0.0213631449369425,0.129096385608294,451.27,1
271777,-4.77733713291001,4.75817830584391,-2.39519052051307,-2.06668852973162,0.429748235366902,-0.411274540129154,1.23954400801612,-0.27679570072509,4.27961214352708,7.33471752611499,1.26549458755377,0.823356659274621,0.730364803960352,-1.75525793489962,0.218838624079758,-0.937743436086279,-1.40428629765551,0.222546068570846,-0.19270605302755,3.08864064862176,-0.485322148189136,1.11552241115077,-0.0451940077423229,0.188686084578242,0.212214619343464,-0.36965690569065,1.01400077612916,-0.389387055185396,0.89,0
94720,1.08815667803435,-0.246608854946629,0.150240394020927,0.955142095424782,-0.0064333216250452,0.656491637925888,-0.332870822137623,0.21513791931865,0.549835715858102,-0.0123893472369584,-1.68934493855447,-0.882746927618533,-0.916116923957749,0.330756882458776,1.72434758011796,0.64361243353925,-0.769314495502338,0.37633592113524,-0.474102535196026,-0.0193239128407585,0.0892805486964128,0.0878397766911774,-0.269581892131199,-1.34763956820009,0.538989104505666,-0.189451831989722,0.0339110170805748,0.0272285934151849,92.0,0
91641,-1.03039837129475,1.41122600168727,1.96981311323623,0.910441728767909,-0.692425942602065,-0.672159633487831,0.237362299904131,0.361840009303666,-0.744922306225947,-0.5388786252521,-0.285828862301505,0.0488272507814983,-0.087519367631867,0.501317447394613,1.3609313659717,0.0177006425695056,0.0428293917682267,0.012125409444615,0.402965232972329,-0.0997198465373403,-0.0588445602764209,-0.382391555053104,-0.0468418102662945,0.675330184146032,0.0933044207824456,-0.519233603172649,-0.158189285310205,0.0219179363800353,14.49,0
263877,-3.38760102859385,3.97788074139497,-6.97858506511079,1.65776584508859,-1.10049973277578,-3.59948697320315,-3.68665071042962,1.94225222492139,-3.06508926692316,-7.50955747436829,2.98962640655731,-5.99363242425938,-0.164740077677312,-8.38844296921614,0.0421289980360236,-4.13750050093113,-6.1039030730781,-1.9729278028075,0.434072536887008,-0.0043005898337158,1.043587159264,0.26218867442789,-0.479223920984096,-0.326638199739289,-0.156938590387884,0.113806571374194,0.354124259953911,0.287592125204715,0.38,1
144754,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,-5.22990786160988,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-0.0861120244186652,-1.50855714024168,-0.450669492347937,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,1.43647237841825,0.351542386126581,0.648466904268149,0.579681417358758,0.0757375933335965,0.346717084034013,0.282208626038179,323.77,1
179884,2.07100155239925,-1.16279391661587,-0.494859553822181,-0.353431764165236,-1.22733330922965,-0.195322394163235,-1.1657409245529,0.086086631925331,0.433295572184032,0.838772007832028,-1.54830772985351,-0.881441585903953,-1.18231502139599,-0.0811656390809745,0.399022856851864,-1.1084944637123,-0.140020693997062,1.57471962753022,-0.961151325497022,-0.614720085665008,-0.18370289969824,-0.0055608888629425,0.24648317901672,0.716959972237528,-0.397363079198576,0.698737792076136,-0.0260519776047596,-0.0383128698984706,35.85,0
33077,1.5186110106525,-0.971685392882969,0.219864243028174,-1.49354713363008,-1.09073642641292,-0.270124156342106,-0.979326396259726,-0.0991494851779853,-1.86552939060761,1.38940667164614,-0.644210502752138,-0.778423860761321,0.900511154434737,-0.37648161536912,0.817613322899214,-0.565229570522542,0.587135157329161,-0.370729608917528,-0.416493853719218,-0.330409549869142,-0.217786738474491,-0.170599464166179,0.0016175146218017,-0.44023898701429,0.393620889322824,-0.146283934349826,0.0487155174269133,0.0125832372346642,10.0,0
281144,-3.11383160738512,0.58586417180689,-5.39973021073242,1.81709247345531,-0.840618465991056,-2.94354779071974,-2.20800192003372,1.05873267723056,-1.63233334974982,-5.24598383776964,1.93351953683592,-5.03046479695456,-1.12745457501155,-6.41662797597451,0.141237234328704,-2.54949823633632,-4.61471706851594,-1.47813794126038,-0.0354803664667244,0.306270740368093,0.583275998701341,-0.269208637986581,-0.456107772584008,-0.183659129549716,-0.328167759255761,0.606115810329683,0.884875539542905,-0.253700318894381,245.0,1
229608,-0.340092885314986,1.15442876963113,-0.405432914755417,-0.755314837056342,1.01136194752558,-0.504864136174044,1.07027598399468,-0.16144525336245,0.19133209003771,0.14846796814636,1.3343702573541,0.647625986836597,0.0410416858575123,-1.19076040426167,-0.851319106951507,0.30872518284264,0.0824209676129137,0.0721197868264504,-0.113294305854317,0.355090244342532,-0.389843190459764,-0.683800353619839,0.0992829102854251,0.599286433424757,-0.394131141015652,0.0729462196461311,0.266605483778422,0.0020217914416398,17.99,0
218073,-0.317224910861837,2.62061035378411,-1.36588246693091,5.01861349072606,0.204599705992155,-0.499027811051489,-0.0906381154822394,0.90691197365076,-1.76050644266322,0.627606765510757,-0.722904382630252,-1.50538103553579,-1.36672122799455,-1.64806767471884,0.709835658912205,0.942763529621222,2.75028093067719,1.06336696052136,0.728784348125362,0.102541359498397,-0.37164429652778,-1.11037736288187,0.308528873923176,-0.297756832459271,-0.672116747800338,0.0606433921419666,0.159837552048876,0.0070231394021251,2.99,1
134305,-0.374629173239488,0.871778091136547,0.825702283323638,-0.599848860335933,0.973249802176985,0.873930857851704,0.452691763485411,0.35745585970546,-0.467110016683344,-0.169805739897414,-0.107030767302976,-0.102477333742489,-0.253306966270425,0.359228697838052,0.578610021654441,0.628741102346731,-0.966074020396993,0.316467913278804,0.599706601680038,0.0985662956526956,-0.268571935114562,-0.725323064173934,-0.215502301938085,-1.74290636520731,-0.0832385392415497,0.192267189595159,0.272980047953187,0.0887328906232029,1.79,0
